"Column0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","CAS","smiles_new","InChI_new","SMILES"
"66-22-8","35.94843559","17.73625063","22.74607931","25.74224378","52.8611205","49.40735755","46.10901257","42.92791918","39.86968769","36.91960633","34.08179985","31.3612615","28.76107907","26.32892862","24.04462071","21.79773196","19.77080464","17.81694832","16.04752707","14.35920423","12.84043546","11.41243043","10.15654425","9.049460173","8.084878847","7.288481556","6.699812597","6.32653364","6.241673342","6.658746966","7.132952702","7.613608446","7.43370043","7.245338475","7.149087615","6.974685875","6.843751286","6.787092795","6.645976806","6.579493572","6.508021087","6.406116578","6.392558868","6.289498666","6.113277817","5.815045032","5.683104344","5.696423053","5.483949569","5.558609709","5.467923876","5.434988521","5.40683681","5.353831737","5.300513609","5.263716716","5.224629948","5.186471598","5.140571047","5.089045621","5.039200108","4.991536867","4.954284417","4.913802998","4.880901158","4.844294541","4.811390684","4.778308892","4.744991574","4.71238701","4.681072885","4.650451438","4.625219199","4.60104573","4.576017817","4.553004173","4.532573176","4.513246873","4.499070813","4.483520555","4.469775026","4.45568193","4.441179059","4.431553161","4.422979764","4.41436406","4.405506485","4.39729155","4.38808945","4.377711412","4.370784866","4.36625242","4.362942606","4.360375564","4.358913235","4.355835987","4.355539001","4.355020829","4.354998873","4.355159466","66-22-8","O=C1NC=CC(=O)N1","InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)
","c1cnc(nc1O)O"
"66079-11-6","16.44161588","14.86824752","13.83281542","13.06759652","12.38369767","11.77104049","11.18102564","10.57972622","10.08319534","9.660000294","9.257052139","8.871264391","8.500163585","8.083068203","7.806140503","7.4936085","7.196184016","6.99887807","6.624645508","6.42413794","6.25179818","5.952317113","5.748005166","5.652263352","5.417930117","5.190584433","5.022924347","4.953020344","4.802875241","4.59848287","4.437076574","4.346033908","4.279880022","4.199961553","4.042960965","3.901816326","3.775158383","3.681883033","3.647378475","3.599201018","3.536155989","3.441073258","3.319528784","3.220021705","3.127839926","3.055459983","3.005054273","2.971076298","2.954926138","2.937809789","2.922629572","2.913382654","2.879524134","2.84358699","2.786718512","2.721517983","2.653500309","2.594273546","2.531236762","2.482932107","2.441265826","2.404709109","2.376268356","2.348524015","2.33163764","2.318406726","2.301966526","2.288262114","2.277888795","2.266346376","2.256953997","2.253868046","2.252430644","2.234301139","2.213007443","2.193780456","2.173245866","2.14844336","2.123103294","2.103264738","2.079936422","2.056631697","2.035026693","2.012090488","1.988692211","1.966664732","1.948125288","1.932505888","1.917595567","1.905863895","1.895788641","1.885151778","1.872983548","1.862943977","1.8552759","1.849328204","1.844234101","1.839025929","1.83407786","1.830797672","66079-11-6","None","InChI=1S/C8H10/c1-4-2-5-3-6-7(4)8(5)6/h5-8H,1-3H2","C=C1CC2CC3C1C23"
"67-51-6","69.85780725","64.22348131","59.88204798","57.00641239","54.4604046","51.98697457","49.71168866","47.5596855","45.61340637","43.79589439","42.11029152","40.56719316","39.15049939","37.86327776","36.68687827","35.60230564","34.61835977","33.72901227","32.89972593","32.10805217","31.39179221","30.70289265","30.05863225","29.48740979","28.93187521","28.44080794","27.97195975","27.53731238","27.13011994","26.76279336","26.43634832","26.10333213","25.79853079","25.49819744","25.24933303","25.01169339","24.75460814","24.54128914","24.33846987","24.118356","23.93227737","23.76995809","23.61011301","23.44932836","23.29875698","23.16911034","23.02943017","22.90614193","22.78436267","22.678071","22.57388515","22.47279677","22.37240142","22.26926635","22.18136835","22.10414927","22.02693654","21.95476726","21.8863511","21.81889896","21.75132756","21.6843242","21.61998191","21.55900026","21.50064408","21.44852719","21.39732911","21.34896892","21.30163215","21.2557991","21.21359413","21.1707729","21.1301416","21.08877703","21.04808512","21.00703327","20.96922535","20.93406668","20.90082889","20.86895954","20.83750754","20.80713821","20.77812069","20.75031438","20.72529074","20.70005378","20.67606809","20.65251529","20.62957988","20.60753651","20.58407176","20.5616711","20.53984688","20.51964581","20.50026806","20.48146173","20.46307289","20.44527333","20.42803526","20.41164718","67-51-6","CC1=CC(C)=NN1","InChI=1S/C5H8N2/c1-4-3-5(2)7-6-4/h3H,1-2H3,(H,6,7)
","Cc1cc(C)n[nH]1"
"67-64-1","57.98717197","36.48328893","31.22666209","28.25915708","25.47656972","24.01012304","22.45516818","21.08309024","20.17406872","19.41132502","18.53920688","17.77611866","17.12940774","16.46419751","15.79310664","15.23423357","14.76034635","14.26966484","13.79485941","13.42908154","13.02990006","12.5749968","12.19393822","11.8668054","11.50960974","11.19365916","10.87567776","10.6078909","10.3589388","10.09853353","9.821878668","9.619142028","9.356057877","9.19717491","8.920225835","8.761345552","8.530434499","8.399777212","8.197687445","8.041149664","7.872335471","7.720217354","7.618635545","7.446722747","7.33078956","7.181351278","7.042132349","6.95371398","6.828827511","6.705517105","6.608448959","6.480666469","6.397480341","6.346383352","6.254329767","6.138489396","6.066351736","5.987710024","5.893634328","5.81790546","5.770966753","5.705785327","5.619322292","5.537840069","5.471080829","5.420935703","5.357254276","5.300647771","5.261742132","5.229703035","5.173132457","5.111865974","5.044920848","5.010258737","4.968754807","4.946230596","4.908093059","4.860841473","4.805157406","4.764388522","4.72833259","4.702087405","4.653463215","4.604669348","4.574849615","4.529080563","4.509808061","4.48952478","4.469765842","4.465415168","4.430890118","4.390478244","4.35883168","4.32182734","4.285592242","4.261309338","4.243269683","4.229344931","4.224634886","4.209851756","67-64-1","CC(C)=O","InChI=1S/C3H6O/c1-3(2)4/h1-2H3
","CC(=O)C"
"674-76-0","9.203219514","7.334148554","6.183579491","5.651521497","4.933570841","4.424308147","4.036349283","3.764445479","3.42159889","3.257391478","2.907740931","2.6917465","2.402148479","2.190938428","2.155688587","1.967595159","1.766534652","1.659851678","1.553185712","1.428278675","1.417804269","1.400015487","1.319908323","1.136509713","1.023960219","0.970967376","0.963517646","1.016352121","1.012111545","0.934431289","0.846181358","0.788334477","0.745915204","0.71264559","0.700096686","0.707906499","0.728355775","0.750315915","0.746772463","0.6931451","0.642018745","0.593261259","0.554712041","0.535792169","0.529212244","0.535384493","0.550630898","0.564699975","0.575925722","0.582026149","0.586289593","0.588144434","0.591540157","0.593800329","0.600145301","0.597362616","0.593618289","0.590076682","0.586723857","0.580630093","0.56267198","0.54506602","0.527961354","0.510597241","0.494882846","0.482297379","0.471761615","0.460744473","0.450141632","0.444140947","0.439441533","0.434908949","0.432966885","0.43139533","0.42987717","0.428410076","0.426991842","0.425586781","0.423563215","0.422945293","0.422936556","0.423699885","0.424432849","0.425321473","0.42786726","0.429260795","0.43044305","0.431582859","0.433544049","0.436063545","0.438521324","0.440652233","0.443354587","0.446728456","0.45000307","0.453182222","0.456681979","0.460111707","0.463445359","0.466686431","674-76-0","C\C=C\C(C)C","InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4+
","C/C=C/C(C)C"
"675-20-7","2.295755674","2.206125746","2.335481533","2.406717366","2.449273481","2.414318796","2.398731596","2.357391687","2.297366958","2.225412581","2.199631778","2.146269493","2.107235803","2.063096699","2.026623371","2.014427959","1.98326034","1.947436466","1.904241179","1.88179496","1.87187726","1.854756854","1.828608638","1.821677936","1.797787652","1.779278831","1.758901319","1.742683142","1.734901501","1.724665389","1.702005333","1.704089001","1.684770241","1.681539515","1.666585848","1.659886644","1.645069065","1.631080288","1.639591343","1.614713172","1.607310427","1.603474492","1.609189876","1.591879016","1.581731231","1.581270353","1.57795065","1.57061931","1.565556566","1.555278603","1.548024658","1.54311051","1.54584659","1.548720641","1.537931146","1.53409531","1.523418898","1.522525409","1.51858992","1.51808722","1.518857489","1.508037006","1.500386543","1.506577101","1.50522075","1.504268374","1.501428867","1.49862986","1.483781421","1.486809673","1.487876097","1.491473189","1.48146861","1.472235353","1.477112614","1.48067535","1.478267101","1.473352441","1.466922259","1.466950025","1.472506201","1.474807723","1.464753771","1.45936119","1.461514129","1.461339258","1.465744885","1.467517376","1.463786998","1.458928717","1.452419235","1.44890305","1.448893767","1.454285896","1.458639738","1.46057887","1.458290944","1.454177202","1.448556285","1.442949918","675-20-7","O=C1CCCCN1","InChI=1S/C5H9NO/c7-5-3-1-2-4-6-5/h1-4H2,(H,6,7)
","C1CCN=C(C1)O"
"685-91-6","136.136836","135.3581689","132.9019584","129.4023581","112.5267648","107.1041312","101.9313509","97.12344967","92.60035579","88.33127254","84.34606348","80.58066333","77.08855234","73.76596001","70.67035729","67.75658888","64.99711468","62.42194792","60.01061473","57.72479213","55.59454851","53.58291203","51.67141628","49.90120013","48.22109554","46.66548829","45.14481872","43.75990648","42.44007455","41.18724936","40.01334063","38.9028757","37.84293189","36.86154884","35.92806297","35.04635985","34.20502182","33.40710405","32.6729734","31.96091785","31.27211761","30.63255093","30.00963573","29.43980227","28.88291564","28.37123324","27.86355478","27.39218384","26.9441771","26.51969485","26.09721323","25.69645402","25.33510788","24.97737015","24.6218383","24.30572064","23.98919759","23.69426354","23.40483631","23.12948538","22.86571924","22.61332419","22.37035989","22.14490357","21.9192161","21.71044327","21.48200335","21.29419859","21.1092676","20.90188972","20.74191719","20.58404454","20.3902715","20.24825046","20.12244259","19.95113096","19.79907726","19.67829888","19.54131139","19.39390688","19.27746852","19.17485163","19.05682028","18.93968807","18.83529686","18.73981142","18.62688992","18.52547537","18.43318395","18.34326671","18.24731466","18.14953443","18.06629673","17.99492178","17.92938512","17.85219602","17.76711422","17.68459114","17.60709741","17.54529013","685-91-6","CCN(CC)C(C)=O","InChI=1S/C6H13NO/c1-4-7(5-2)6(3)8/h4-5H2,1-3H3
","CCN(CC)C(=O)C"
"6851-93-0","36.52646174","39.33195704","41.0440458","41.51968791","41.05629211","40.14061294","38.84256187","37.43546502","35.80893983","34.03188507","32.39346474","30.08206608","28.59621704","27.39852845","26.46525879","25.73673087","14.34131565","13.57184633","13.01272634","12.55763251","12.24527529","11.99263712","11.78651286","11.61469559","11.46571351","11.37066265","11.24601127","11.13901034","11.04786455","10.95215391","10.8610507","10.77772046","10.7089718","10.63210779","10.55606021","10.47877169","10.3896499","10.3254232","10.25875396","10.1850165","10.1158554","10.04953713","9.980660988","9.899311314","9.81897178","9.751289755","9.687931","9.627256518","9.560453917","9.496930056","9.439503018","9.381419719","9.324512669","9.264345363","9.193294807","9.127280061","9.070086942","9.015023594","8.960883443","8.909921533","8.856611661","8.802512798","8.753433745","8.709167159","8.6695648","8.630169942","8.592659478","8.553611983","8.512391097","8.466557815","8.417855455","8.371572303","8.325713468","8.281900006","8.239417463","8.198790421","8.162049787","8.128145143","8.09376041","8.059031717","8.021584333","7.984179729","7.947979045","7.914752909","7.886427369","7.861493582","7.83711842","7.811550759","7.786546262","7.763063537","7.741684397","7.721430685","7.701676012","7.681671342","7.661971756","7.640038125","7.6168179","7.593943936","7.571574383","7.549898178","6851-93-0","CC=S","InChI=1S/C2H4S/c1-2-3/h2H,1H3
","CC=S"
"6890-62-6","409.233191","405.7729488","400.0103205","394.0421669","387.9015671","382.1870041","376.593995","371.2831738","366.2493503","361.493744","357.017381","352.8125166","348.8726194","345.1959835","341.7762116","338.6048638","335.4646946","332.1635802","328.7081315","305.888553","301.3024282","296.6237411","291.9415699","287.2421969","282.5397028","277.8677287","273.2436138","268.6916734","264.2097595","259.8123174","255.4986251","251.2967678","247.2108432","243.2683249","239.4609791","235.8344051","232.4245519","229.2593583","226.4101393","157.553569","20.14573673","20.18637972","20.2728998","20.28285838","20.54387047","20.59191236","20.55468598","20.41874201","20.54702066","20.36950939","20.36134774","20.43374855","21.52979208","21.90989699","21.67634803","21.98850719","21.76594934","22.07417149","21.81988703","21.92991088","21.62974348","21.32193679","21.40754842","21.06402783","21.12284312","20.73979864","20.7874312","20.39518021","20.41000588","20.02631317","20.02712402","20.02952585","19.6819416","19.67264866","19.66557408","19.38298231","19.36583484","19.3495879","19.32812631","19.15793398","19.12815393","19.1057279","19.07917598","19.0633209","19.04533834","18.98031217","18.96000182","18.9386663","18.91939649","18.90397787","18.89174537","18.86991123","18.84503488","18.83085189","18.81253631","18.85520856","18.84182527","18.83220259","18.82541907","18.82061227","6890-62-6","ON1C=CC(=O)C=C1","InChI=1S/C5H5NO2/c7-5-1-3-6(8)4-2-5/h1-4,8H
","c1cn(ccc1=O)O"
"690-94-8","42.34149907","37.30182003","33.46480181","30.23281955","27.64187351","25.44811625","23.61546632","22.11457619","18.54379244","17.2850834","16.33116791","15.51959804","14.93616066","14.49334765","14.07369875","13.78389714","13.56875759","13.41892623","13.29858081","13.22567941","13.08107163","12.96510657","12.86313634","12.79089187","12.72091285","12.64616727","12.57990176","12.51921601","12.46206819","12.40693298","12.32914146","12.24854952","12.178987","12.10491906","12.03914225","11.98210691","11.92474747","11.86553111","11.81093059","11.75552705","11.69937101","11.64813041","11.60023786","11.55409701","11.51240477","11.46919315","11.4261772","11.38415235","11.34497417","11.308929","11.27619977","11.2434606","11.21035105","11.17857934","11.1491732","11.12070572","11.09229779","11.06490793","11.04027726","11.01534167","10.99130787","10.96736945","10.94443215","10.92285509","10.90274037","10.88389354","10.86592875","10.84817779","10.83130029","10.81432044","10.79770601","10.78179983","10.76669816","10.75119092","10.73603954","10.721756","10.70842911","10.69561059","10.68296438","10.6702075","10.65688073","10.64280022","10.62897011","10.61545612","10.60233494","10.58974917","10.57724156","10.56500973","10.55341426","10.54160368","10.53000479","10.51881183","10.50785371","10.49714615","10.48678602","10.47675674","10.46704658","10.45759237","10.4483856","10.43995658","690-94-8","CC(C)(O)C#CC=C","InChI=1S/C7H10O/c1-4-5-6-7(2,3)8/h4,8H,1H2,2-3H3
","C=CC#CC(C)(C)O"
"691-37-2","8.014089813","7.021134635","6.265066862","5.546060145","5.186163102","4.515648156","4.221917924","3.803305601","3.490130934","3.332342121","3.16182441","2.938743255","2.747108651","2.633276926","2.529857353","2.447776947","2.323752941","2.206785911","2.1017299","2.015798731","1.957412269","1.907010626","1.860787135","1.844824534","1.825881546","1.807781145","1.790546141","1.766070222","1.726645995","1.697424152","1.664896875","1.633412171","1.605957187","1.588705168","1.566571958","1.546561603","1.522629659","1.498817949","1.474619681","1.452041826","1.430946205","1.411208715","1.396166947","1.383061511","1.370770023","1.35922744","1.348374992","1.339294537","1.333848174","1.328711598","1.323862023","1.318968162","1.312682111","1.306728124","1.30108346","1.295727271","1.290640419","1.285805311","1.281205753","1.276826822","1.272654747","1.268676807","1.264881234","1.261257133","1.257794405","1.254483675","1.251316238","1.248283997","1.245379415","1.242595469","1.239925612","1.23736373","1.234904112","1.232541416","1.230838441","1.22956285","1.228336332","1.227156409","1.226020754","1.224927186","1.223873655","1.222858234","1.22187911","1.220934576","1.220023026","1.219142944","1.2182929","1.217471545","1.216677604","1.215909873","1.215167212","1.214448544","1.213752846","1.213079152","1.212426544","1.211794154","1.211181155","1.210586763","1.210010234","1.20945086","691-37-2","CC(C)CC=C","InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3
","C=CCC(C)C"
"691-38-3","10.38018418","4.937334879","3.595481844","3.072857142","2.393176413","2.046358667","1.903741334","1.607293376","1.534402681","1.361920678","1.268816646","1.235195821","1.084970404","1.08232065","0.941317167","0.968790948","0.861088281","0.896518001","0.797130824","0.82295663","0.750647862","0.79937576","0.718444239","0.714757101","0.669413416","0.717312568","0.627910591","0.660077821","0.634985103","0.601325397","0.627312959","0.583263032","0.575565964","0.582087231","0.563693471","0.554681376","0.528965159","0.579086656","0.503177209","0.518071369","0.58233184","0.48446826","0.480849266","0.546696626","0.511447127","0.454295868","0.487474229","0.515583956","0.470991726","0.447365197","0.474985993","0.508197594","0.463933356","0.440133928","0.443566731","0.461850935","0.493598382","0.449225207","0.427462005","0.417335459","0.440133244","0.468847445","0.489101692","0.464971869","0.420770682","0.391628724","0.371986982","0.3784578","0.408029418","0.443188914","0.46174972","0.462193103","0.47512612","0.454378537","0.419600727","0.402704691","0.409247968","0.399197691","0.38707293","0.394228538","0.402066104","0.404377195","0.394452857","0.393573578","0.400115372","0.401182934","0.403234077","0.405222765","0.410348221","0.416444411","0.426371807","0.434004689","0.437433496","0.438066651","0.432744071","0.428820604","0.428362505","0.42878596","0.425555572","0.420909632","691-38-3","C\C=C/C(C)C","InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4-
","C/C=C\C(C)C"
"693-98-1","18.07493715","5.752959803","4.429717632","3.65100806","3.25125649","3.02922104","2.892173701","2.774221013","2.708496414","2.644508083","2.619937666","2.60640448","2.559818665","2.525490261","2.510429631","2.477835679","2.424951202","2.427615446","2.372561728","2.334987714","2.336225598","2.263359666","2.274642247","2.200939689","2.194528637","2.154656163","2.12815962","2.084306467","2.061437822","2.030237103","1.98913176","1.973687973","1.938548502","1.917040477","1.894716231","1.851266962","1.848719182","1.800791891","1.802542002","1.752313444","1.734874037","1.723869865","1.680628595","1.668251344","1.656867068","1.622826374","1.603380593","1.606011822","1.56830114","1.532978116","1.551840138","1.523720207","1.481862509","1.473953973","1.492747792","1.438081122","1.420474233","1.439052651","1.433020847","1.382387884","1.356444152","1.369267908","1.388161991","1.343874444","1.314398831","1.305871025","1.323404034","1.33012042","1.292577125","1.256953148","1.238835032","1.253750971","1.278613021","1.271177647","1.234227547","1.202982185","1.190403814","1.199560361","1.215752185","1.222799649","1.200147767","1.168784832","1.146409113","1.135214631","1.142846581","1.158720368","1.168300311","1.166458783","1.140662411","1.118701266","1.096059168","1.083918642","1.08930312","1.099115762","1.112195977","1.121564081","1.119002771","1.101345039","1.078270944","1.065100487","693-98-1","CC1=NC=CN1","InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)
","Cc1ncc[nH]1"
"694-53-1","253.4309955","232.0520035","211.3912485","192.8799175","177.156722","164.586481","154.4377651","145.7552193","138.209488","119.3804152","113.7321392","106.7765388","102.8739014","99.93093078","97.53193595","95.26438941","92.67616018","90.09512407","87.57968435","84.99942279","82.39584277","79.72193747","77.00104324","74.20683196","71.36470071","68.42962244","65.47588592","62.45585605","59.41503163","56.35578472","53.28905123","50.22853393","47.20261239","44.25027676","41.35164991","38.57002199","35.91588314","33.45954497","31.20022457","29.19885578","27.55080456","26.34848879","25.78787498","26.52237005","27.49159743","28.56496225","29.85416046","31.83239929","33.21511148","34.99530488","36.81896604","38.95913209","41.70632632","44.04063022","47.16459062","50.31420999","52.72637351","55.40401943","27.63154667","25.98247501","24.22496192","22.65661864","21.55650306","20.06725035","19.09167464","18.53241322","17.3719756","16.77221401","16.53951886","15.98858709","16.24955597","16.40010864","16.07136374","17.06142203","17.92822492","17.79749802","18.02320068","18.58696897","19.07215144","19.59835885","20.15448157","20.74529229","21.35611461","21.99053775","22.64504967","23.32300886","24.01624593","24.72701194","25.44970415","26.18251054","26.91765015","27.65657843","28.3898187","29.11812429","29.82991931","30.52680597","31.20927725","31.86838855","32.51195191","33.1398707","694-53-1","[SiH2]C1=CC=CC=C1","InChI=1S/C6H7Si/c7-6-4-2-1-3-5-6/h1-5H,7H2
","c1ccc(cc1)[SiH2]"
"694-59-7","640.3943536","614.7537429","580.1742764","545.5116328","287.921928","286.5574478","285.4365515","284.7394303","278.1481145","269.7990738","261.7035113","254.1894376","233.9844957","230.6590015","227.5336543","224.680833","222.0828926","219.5573595","217.1674644","215.1536468","212.0661692","206.6697044","201.6134922","196.8498129","192.3175093","188.0301129","184.0098181","180.2784494","176.4992595","172.8723895","169.548666","166.5427555","163.9128184","161.6364135","155.1356386","145.551077","140.2120527","135.0841983","130.1694085","125.5031217","121.034721","116.7924697","112.8054167","109.0389615","105.5348448","102.2602653","99.26276728","96.54547754","94.16227691","92.08949526","90.44439077","89.37450018","94.04994599","91.62646164","89.31235458","87.0697844","84.95828562","82.9581388","81.04806528","79.24945187","77.56612749","75.99286618","74.543963","73.19461666","71.94938403","70.83096267","69.83530867","68.92168999","68.15394961","67.47439683","66.91549585","66.53855115","66.13311651","65.78676656","65.50801461","65.23047354","64.95596461","64.70647658","64.46234667","64.23071837","64.01838301","63.8006513","63.61533161","63.43818207","63.27599835","63.10808149","62.96154244","62.81582888","62.69480842","62.57148662","62.4535353","62.36914743","62.26304414","62.17956053","62.09673908","62.03526623","62.05046591","61.99543555","61.95357345","61.92749443","694-59-7","[O-][N+]1=CC=CC=C1","InChI=1S/C5H5NO/c7-6-4-2-1-3-5-6/h1-5H
","c1ccn(=O)cc1"
"694-87-1","43.52214256","31.21712726","23.74038698","18.89337892","13.99945882","12.32052096","12.65411192","13.93681892","14.43850085","15.0814622","15.83432612","16.51037269","17.12843509","17.70617179","18.23137914","18.71262975","19.21899637","19.65891321","20.12972306","20.57052855","21.02863995","21.4644752","21.89197302","22.3545851","22.80597531","23.29630666","23.7341971","24.19783664","24.63464873","25.10511899","25.55812006","25.98545936","26.41997575","26.86559356","27.23077878","27.43715358","27.50727422","27.57729897","27.62413318","27.69440945","27.78055882","27.84196199","27.88417807","27.96262534","28.03191695","28.1044611","28.16519505","28.26324012","28.33738555","28.40342728","28.48575302","28.56012587","28.61975835","28.68807526","28.74561785","28.80855346","28.89732481","28.95719","29.00890446","29.07954208","29.14278328","29.19632741","29.26118742","29.31761862","29.36436945","29.41363831","29.46933318","29.53049805","29.5827835","29.62431958","29.68163673","29.73413719","29.77305474","29.82108699","29.87628954","29.92860384","29.96278744","30.0218788","30.06022171","30.09963969","30.14134174","30.168092","30.22680685","30.25580193","30.28867524","30.33444692","30.36728745","30.40355208","30.4286272","30.47215402","30.49605559","30.52272361","30.5711972","30.57910741","30.61552546","30.64720101","30.66872157","30.7012068","30.72369974","30.75210291","694-87-1","C1CC2=CC=CC=C12","InChI=1S/C8H8/c1-2-4-8-6-5-7(8)3-1/h1-4H,5-6H2
","c1ccc2CCc2c1"
"694-91-7","3.855165986","2.533405845","1.855937075","1.666322474","1.502778394","1.482307115","1.532081399","1.476111756","1.506979358","1.535692772","1.536006779","1.585006296","1.590141331","1.622031206","1.624076424","1.641026661","1.64648055","1.65627607","1.683367722","1.680480182","1.687871698","1.689194553","1.687838974","1.706399923","1.714275374","1.705695059","1.715172507","1.69173423","1.707737","1.713478122","1.707356019","1.701941506","1.722754702","1.700004943","1.70088156","1.693500516","1.69417464","1.68865492","1.684846021","1.678275952","1.693684065","1.66649335","1.669328374","1.669424396","1.657540981","1.659604617","1.648241567","1.65022473","1.635705053","1.644744338","1.631807461","1.619220687","1.622412953","1.617834906","1.624593217","1.613019786","1.606918077","1.605686469","1.585831301","1.585517886","1.589965262","1.582793548","1.5718314","1.583342247","1.59053875","1.571254547","1.562827874","1.560466282","1.558813158","1.548216011","1.543571055","1.538218739","1.540713322","1.54450765","1.540062732","1.539209111","1.533398156","1.525249232","1.517369291","1.509887555","1.507833932","1.504634162","1.506643462","1.506042859","1.502284917","1.501937242","1.500412489","1.495977243","1.494021366","1.49165951","1.48894296","1.486068943","1.485528958","1.490557093","1.491018914","1.485927934","1.478208442","1.471357863","1.465631462","1.463483134","694-91-7","C=C1CC2CC1C=C2","InChI=1/C8H10/c1-6-4-7-2-3-8(6)5-7/h2-3,7-8H,1,4-5H2
","C=C1CC2C=CC1C2"
"696-30-0","15.8813867","11.00049486","7.432169368","6.287113536","4.592023374","3.914149182","3.434228832","2.842541179","2.312819506","2.093965282","1.73382768","1.507250193","1.357171598","1.274402237","1.142886128","0.981988753","0.9719565","0.913625333","0.923601597","0.81618932","0.967993026","1.099849949","1.161602683","1.346878903","1.358816143","1.558172022","1.735205843","1.806641441","1.908187493","2.039570415","2.156524539","2.282858506","2.356286748","2.425700572","2.539152896","2.627513807","2.684612376","2.700270333","2.755664179","2.843116096","2.933816061","2.999735062","3.05221821","3.087871744","3.126916783","3.164809929","3.201668676","3.240126639","3.267849833","3.312782089","3.363846609","3.408430257","3.458392669","3.483234904","3.495631153","3.518162588","3.530413452","3.52567339","3.530959424","3.549959346","3.573121197","3.595978967","3.631881582","3.663544753","3.692625182","3.725221858","3.745641882","3.769111541","3.787641135","3.801663715","3.805160665","3.811605954","3.820445266","3.826796849","3.828953285","3.838219867","3.841934461","3.846285175","3.854568505","3.861850708","3.872003164","3.8833716","3.889601022","3.895622038","3.902497226","3.908992298","3.913619045","3.917458844","3.925590935","3.934986161","3.943580928","3.951629275","3.960553202","3.969319862","3.975458279","3.980012721","3.983507058","3.986552397","3.990802278","3.994601586","696-30-0","CC(C)C1=CC=NC=C1","InChI=1S/C8H11N/c1-7(2)8-3-5-9-6-4-8/h3-7H,1-2H3
","CC(C)c1ccncc1"
"696-68-4","126.4782381","132.2656453","137.7670085","143.7483948","150.7454237","157.4416025","164.0140856","170.176772","176.6810732","181.817331","187.5327098","192.4010138","197.5679415","205.1614614","210.0989881","214.8626343","219.6017682","223.9871039","228.1603267","232.1900799","236.0553854","239.6113157","243.0680595","246.4041857","249.61871","252.7054098","255.6236255","258.41112","261.0747238","263.7300373","262.5909942","265.2744669","268.0095109","271.1467782","274.6099821","276.5504207","278.436562","280.2470053","281.954043","283.6329758","285.4838445","286.7997332","287.7499425","288.6190879","289.4312414","290.1600344","290.7880603","291.3839671","291.935225","292.3812634","292.8170015","293.2482205","293.5786067","293.9323225","294.2159491","294.4949243","294.8091115","295.0238288","295.310679","295.54145","295.8118361","296.0596984","296.3296632","296.6211355","296.8898157","297.2455474","297.5618915","297.882241","298.2503923","298.6601519","299.1019755","299.5451889","298.4870125","298.9320991","299.5499342","300.0879424","300.7394276","301.4521281","302.1344802","303.0102535","303.7667661","304.6671462","305.6820724","306.5854954","307.7160767","308.824094","311.2637657","312.6659543","313.8861542","315.2410076","315.5986195","316.9309819","389.3614539","390.4311215","391.7044324","393.4772487","394.7693218","396.1839616","397.7471404","399.056789","696-68-4","CN(C)C=C1C=CC=C1","InChI=1S/C8H11N/c1-9(2)7-8-5-3-4-6-8/h3-7H,1-2H3
","CN(C)C=C1C=CC=C1"
"71-30-7","32.77265251","33.62945464","32.21958687","31.22898324","30.18327426","29.30274762","28.47864913","27.69883403","27.00333638","26.35651595","25.72099399","25.17660183","24.57041613","24.16289529","23.61842662","23.17872647","22.75689255","22.29648119","21.98425405","21.58668273","21.21300748","20.95331381","20.58607282","20.30882523","20.03556316","19.76857775","19.50771639","19.22858767","19.04256758","18.8224359","18.58180035","18.3463527","18.20431107","18.03027421","17.83462239","17.64015773","17.47516522","17.31454575","17.20564892","17.07346347","16.89256293","16.72844681","16.59008375","16.45934341","16.35805434","16.2661864","16.16460876","16.02589263","15.91547833","15.7939701","15.67433602","15.56093702","15.47995105","15.41870923","15.33485722","15.25255582","15.19339831","15.10932465","15.00795619","14.90702884","14.80996162","14.72663217","14.63972134","14.574396","14.50266251","14.43652488","14.36703332","14.30473838","14.09705897","13.8939854","13.72586731","13.54482474","13.38625143","13.24735179","13.08008558","12.90077013","12.774563","12.63734189","12.45108124","12.32066028","12.24250763","12.10428322","11.95314668","11.89359897","11.83275091","11.6798581","11.57313078","11.52281343","11.43400694","11.29062273","11.21390237","11.19249505","11.11293724","10.98897536","10.92283362","10.90054926","10.8458997","10.74564913","10.6698654","10.63262602","71-30-7","NC1=CC=NC(=O)N1","InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)
","c1cnc([nH]c1=N)O"
